date,lat[unit="degrees_north"],lon[unit="degrees_east"],dir[unit="degree"],mod[unit="m s-1"],mslp[unit="Pa"],prec[unit="kg m-2"],rh[unit="1"],temp[unit="K"]
2017-11-11T06:00:00Z,43.339286234347675,-5.858834520544583,306.3511047363281,1.5737553834915161,103174.1796875,0.0,0.9431918263435364,281.5089416503906
2017-11-11T07:00:00Z,43.339286234347675,-5.858834520544583,275.918701171875,1.2587388753890991,103183.265625,0.0,0.9392058253288269,281.2646789550781
2017-11-11T08:00:00Z,43.339286234347675,-5.858834520544583,261.6712646484375,0.8603013753890991,103166.4453125,0.0,0.9270394444465637,281.2826232910156
2017-11-11T09:00:00Z,43.339286234347675,-5.858834520544583,288.398681640625,0.8126870393753052,103195.7734375,0.0,0.902765154838562,283.3150634765625
2017-11-11T10:00:00Z,43.339286234347675,-5.858834520544583,283.71417236328125,3.2895071506500244,103177.921875,0.0,0.7719816565513611,285.934326171875
2017-11-11T11:00:00Z,43.339286234347675,-5.858834520544583,270.3971862792969,5.152746200561523,103128.09375,0.0,0.7116004228591919,287.7952575683594
2017-11-11T12:00:00Z,43.339286234347675,-5.858834520544583,277.4164733886719,6.341716289520264,103036.4765625,0.0,0.6997984051704407,288.5201110839844
2017-11-11T13:00:00Z,43.339286234347675,-5.858834520544583,281.5866394042969,7.018304347991943,102989.0078125,0.0,0.7028628587722778,288.6605529785156
2017-11-11T14:00:00Z,43.339286234347675,-5.858834520544583,281.861328125,6.310202121734619,102966.9921875,0.0,0.7365972995758057,288.26104736328125
2017-11-11T15:00:00Z,43.339286234347675,-5.858834520544583,284.84515380859375,5.9810333251953125,102964.8515625,0.0,0.7700988054275513,288.0119323730469
2017-11-11T16:00:00Z,43.339286234347675,-5.858834520544583,282.94647216796875,5.056954860687256,102916.75,0.0,0.8048589825630188,287.4754943847656
2017-11-11T17:00:00Z,43.339286234347675,-5.858834520544583,286.8764953613281,3.936279773712158,102915.328125,0.0,0.8753921389579773,286.19586181640625
2017-11-11T18:00:00Z,43.339286234347675,-5.858834520544583,285.3070373535156,3.049669027328491,102955.7890625,0.0,0.9155715107917786,285.1448669433594
2017-11-11T19:00:00Z,43.339286234347675,-5.858834520544583,272.6547546386719,2.843520402908325,102998.546875,0.0,0.9208101630210876,284.4331970214844
2017-11-11T20:00:00Z,43.339286234347675,-5.858834520544583,267.796142578125,2.8904411792755127,103015.34375,0.0,0.9286565780639648,283.9941101074219
